"","id","faminc","incmiss","black","hisp","afqtpct","momcoll","dadcoll","female","f_dead","attend.college"
"3064",8341,6.166942,0,0,1,83.86854,0,0,0,0,0
"3066",8348,1.244993,0,0,1,42.77471,0,0,0,0,0
"3067",8351,1.880825,0,0,1,44.0291,0,0,1,0,1
"3068",8355,5.599632,1,0,1,38.35926,0,0,0,0,0
"3070",8365,5.177845,1,0,0,43.75314,0,0,0,0,0
"3072",8374,1.788304,0,0,1,42.09734,0,0,1,1,0
"3073",8379,5.433539,1,0,1,45.03262,0,0,0,0,1
"3075",8381,7.31432,0,0,1,53.41194,1,1,0,0,0
"3076",8382,6.062046,0,0,1,38.81084,0,1,0,0,1
"3077",8383,1.778926,0,0,1,15.25339,0,0,1,0,0
"3078",8384,2.612257,0,1,0,0.6271952,0,0,0,1,0
"3080",8389,3.747603,0,0,1,67.86252,0,0,1,0,0
"3081",8390,1.880825,0,0,1,32.41345,0,0,0,0,1
"3082",8392,4.743802,0,0,1,81.03362,0,0,0,0,1
"3083",8396,5.433539,1,0,1,45.0577,0,0,0,0,1
"3084",8399,5.599632,1,0,1,11.89162,0,0,1,0,1
"3085",8402,1.326073,0,0,1,30.73256,0,0,0,0,1
"3086",8411,5.599632,1,0,1,46.18665,0,0,0,0,0
"3087",8412,5.599632,1,0,1,12.39338,0,0,0,0,0
"3088",8413,6.896359,0,0,1,17.36076,0,0,1,0,0
"3089",8414,5.599632,1,1,0,83.89362,0,0,1,0,1
"3090",8415,6.060437,0,1,0,15.429,0,0,0,0,0
"3091",8416,5.177845,1,1,0,42.12243,0,0,1,0,1
"3093",8418,1.462864,0,0,0,24.41044,0,0,1,0,1
"3094",8419,5.177845,1,0,0,45.8856,0,0,1,0,1
"3095",8420,2.371901,0,1,0,28.42449,1,0,0,0,0
"3096",8421,2.841584,0,1,0,36.32714,1,0,0,0,1
"3097",8422,1.355657,0,1,0,53.9137,0,0,1,0,1
"3099",8425,5.599632,1,0,0,72.67937,0,0,1,0,0
"3100",8430,1.274782,0,1,0,78.97642,0,0,1,0,1
"3101",8431,2.716748,0,1,0,52.40843,0,0,1,0,1
"3102",8432,3.220462,0,1,0,2.082288,0,0,1,0,1
"3104",8435,1.044903,0,0,0,80.858,0,0,0,0,1
"3107",8448,4.269422,0,0,0,48.06824,0,0,0,0,0
"3108",8461,5.177845,1,0,1,33.81836,0,0,1,0,0
"3109",8463,4.806553,0,1,0,77.14501,0,0,1,0,1
"3111",8465,0.7352893,0,0,0,43.87857,0,0,0,0,0
"3114",8475,0.7115703,0,1,0,23.50728,0,0,1,0,1
"3115",8476,0.7115703,0,1,0,28.34922,0,0,0,0,0
"3118",8479,1.897521,0,1,0,38.30908,0,0,1,1,0
"3119",8480,2.841584,0,1,0,7.275465,0,0,1,1,0
"3121",8485,5.433539,1,1,0,5.26844,0,0,0,0,0
"3122",8497,7.19868,0,1,0,31.66081,0,0,0,0,0
"3123",8499,3.978218,0,1,0,15.93076,0,0,0,0,0
"3125",8503,1.253883,0,1,0,4.064225,0,0,1,0,0
"3126",8504,2.273267,0,1,0,1.756147,0,0,0,0,0
"3127",8506,0.5460116,0,1,0,52.23281,0,0,0,0,0
"3128",8509,1.8779,0,1,0,29.65379,0,0,0,0,0
"3131",8524,2.306436,0,0,0,79.30256,0,0,0,0,0
"3132",8525,2.083828,0,0,0,61.1139,0,0,0,0,0
"3133",8529,1.880825,0,0,0,31.43502,0,0,1,0,1
"3134",8532,3.44818,0,1,0,9.483191,0,0,1,0,0
"3135",8534,4.735973,0,0,0,84.47065,0,0,0,0,1
"3136",8549,1.423141,0,1,0,78.17361,0,0,1,0,0
"3137",8551,1.89439,0,1,0,42.74962,0,0,0,0,0
"3139",8554,1.40017,0,0,0,50.50176,0,0,1,0,0
"3140",8556,2.371901,0,0,0,30.30607,0,0,0,0,0
"3141",8557,5.30429,0,1,0,1.179127,0,0,1,0,0
"3142",8558,2.716748,0,1,0,30.90818,0,0,1,0,0
"3143",8559,5.224514,0,1,0,30.2559,0,0,0,0,0
"3145",8561,5.177845,1,1,0,22.15253,0,0,1,0,0
"3146",8564,4.743802,0,0,0,12.49373,0,0,0,0,0
"3148",8567,5.224514,0,0,0,1.154039,0,0,0,0,0
"3149",8568,2.04801,0,1,0,47.84245,0,0,1,0,1
"3152",8575,15.67375,0,1,0,1.053688,0,0,0,0,0
"3153",8587,3.320661,0,1,0,5.243351,0,1,0,0,0
"3154",8588,5.177845,1,1,0,47.89262,0,1,0,0,1
"3157",8602,5.177845,1,1,0,13.59759,0,0,0,0,0
"3161",8610,5.599632,1,0,0,88.4847,0,0,1,0,1
"3162",8611,5.433539,1,0,0,97.31561,0,0,0,0,1
"3163",8612,5.599632,1,1,0,63.04566,0,0,1,0,0
"3164",8616,2.841584,0,1,0,32.06222,0,0,0,0,1
"3166",8620,1.880825,0,1,0,37.28048,0,0,0,0,1
"3169",8625,2.979117,0,1,0,46.68841,0,0,0,0,1
"3173",8632,0,0,1,0,28.04817,0,0,0,0,0
"3174",8633,2.609091,0,1,0,14.85198,0,0,0,0,1
"3175",8642,2.134711,0,1,0,9.332664,0,0,1,0,0
"3176",8643,5.177845,1,1,0,16.40742,0,0,1,0,0
"3177",8646,2.652145,0,0,0,26.84395,0,0,0,0,0
"3178",8648,1.704951,0,1,0,22.27797,0,0,1,0,1
"3179",8650,5.599632,1,1,0,11.84144,0,0,0,0,0
"3180",8651,0.6687378,0,1,0,4.565981,0,0,0,0,0
"3181",8652,1.660331,0,1,0,51.0286,0,0,1,0,1
"3184",8658,7.732281,0,1,0,43.20121,0,0,1,0,0
"3185",8659,9.471947,0,1,0,32.76468,0,0,1,0,1
"3186",8661,0.3788779,0,1,0,17.78726,0,0,0,0,0
"3187",8662,0.3788779,0,1,0,10.66232,0,0,1,0,0
"3188",8663,5.599632,1,1,0,38.23382,0,0,0,0,0
"3190",8666,5.599632,1,1,0,33.26643,0,0,0,0,0
"3191",8667,1.127541,0,1,0,13.79829,0,0,0,0,0
"3193",8669,5.177845,1,1,0,7.727045,0,0,0,0,1
"3194",8681,5.177845,1,1,0,8.329152,0,0,0,0,0
"3195",8682,0.3678818,0,1,0,2.007025,0,0,0,0,0
"3198",8691,5.177845,1,1,0,0.125439,0,0,0,0,0
"3200",8694,0.4238126,0,1,0,21.92674,0,0,1,0,0
"3203",8704,1.511723,0,0,1,29.70396,0,0,0,0,0
"3205",8723,3.795041,0,0,1,37.38083,0,0,0,0,0
"3207",8726,4.357096,0,0,1,8.304064,0,0,0,0,0
"3209",8738,1.36396,0,0,0,78.82589,0,0,0,0,1
"3210",8740,6.251485,0,0,1,72.15253,1,1,0,0,1
"3211",8745,0.7577558,0,0,0,60.18565,1,0,0,0,0
"3213",8754,5.433539,1,0,0,16.55795,0,0,0,0,0
"3214",8755,4.546535,0,0,0,3.938786,0,0,0,0,0
"3216",8764,2.925728,0,0,0,47.81736,0,0,1,0,0
"3217",8774,1.358374,0,0,0,99.19719,0,0,0,0,1
"3218",8786,5.177845,1,1,0,20.97341,0,0,0,0,0
"3219",8794,6.269418,0,1,0,39.3126,0,0,1,0,0
"3220",8799,5.177845,1,0,0,35.44907,0,0,1,0,0
"3221",8802,0.9471948,0,0,0,19.61866,0,0,1,0,0
"3222",8805,0.7286479,0,0,0,54.03914,0,0,0,0,0
"3223",8811,1.423141,0,0,1,30.58204,0,0,1,0,0
"3227",8819,1.439736,0,0,0,50.40141,0,0,1,0,0
"3229",8824,0,0,0,0,68.38936,0,0,0,0,1
"3230",8833,5.599632,1,0,0,83.29152,0,0,1,0,1
"3231",8834,0.4179612,0,0,0,10.38635,0,0,0,0,0
"3232",8842,1.423141,0,0,0,91.29453,0,0,0,0,0
"3234",8852,0.8359224,0,0,1,10.63723,0,0,0,0,0
"3238",8861,5.417954,0,0,1,45.93578,1,1,1,0,1
"3239",8867,5.433539,1,0,1,14.67637,0,0,1,0,0
"3240",8871,1.560667,0,0,1,33.29152,0,0,0,1,0
"3242",8873,2.192188,0,0,1,48.82087,0,0,1,0,1
"3244",8878,2.273267,0,0,1,16.38234,0,0,1,0,1
"3245",8882,4.083899,0,0,1,19.16709,0,0,0,0,0
"3246",8885,2.083828,0,0,1,47.86754,0,0,1,0,1
"3247",8890,5.143012,0,0,1,46.3121,0,0,1,0,0
"3248",8893,2.561214,0,0,1,22.40341,0,0,0,1,0
"3250",8900,2.819984,0,0,1,23.68289,0,0,1,0,0
"3251",8903,5.599632,1,0,1,56.19669,0,1,0,0,0
"3252",8904,9.677299,0,0,1,38.96136,0,0,1,0,1
"3253",8905,6.812767,0,0,1,18.53989,0,1,1,0,1
"3254",8909,6.505566,0,0,1,27.34571,0,0,1,0,0
"3255",8913,1.044903,0,0,1,79.32765,0,0,1,0,1
"3256",8918,4.061192,0,0,1,36.07627,0,0,1,0,0
"3259",8931,1.044903,0,0,1,55.89563,0,1,1,0,1
"3260",8934,5.599632,1,0,1,17.98796,0,0,1,0,0
"3262",8937,3.788779,0,0,1,57.27546,0,0,0,0,0
"3263",8940,2.683729,0,0,1,37.95785,0,0,1,0,1
"3264",8941,4.546535,0,0,1,88.93627,1,0,0,0,1
"3267",8946,1.704951,0,0,1,63.82338,0,0,1,0,0
"3268",8947,0.6293162,0,0,1,44.45559,0,0,0,0,0
"3269",8952,2.419339,0,0,1,68.99147,0,0,0,0,0
"3270",8953,3.59934,0,0,1,9.106874,0,0,1,0,0
"3271",8954,2.273267,0,0,1,52.15755,0,0,0,0,0
"3272",8957,1.280826,0,0,1,21.3999,0,1,0,0,0
"3273",8963,2.476264,0,0,1,61.3146,0,0,0,0,0
"3275",8971,1.423141,0,1,0,19.86954,0,0,0,0,0
"3277",8974,5.177845,1,1,0,52.98545,0,1,1,0,1
"3279",8979,1.897521,0,1,0,46.21174,0,0,0,0,0
"3280",8982,5.177845,1,1,0,55.54441,0,0,1,0,1
"3282",8984,1.50466,0,1,0,31.83643,0,0,0,0,0
"3283",8985,3.134709,0,1,0,5.745108,0,0,1,0,1
"3284",8989,5.599632,1,1,0,21.72604,0,0,0,0,0
"3285",8991,5.599632,1,1,0,35.29855,0,0,0,0,0
"3286",8994,3.557851,0,1,0,52.55896,0,0,0,0,1
"3287",9009,6.166942,0,1,0,4.892122,0,0,0,0,0
"3288",9010,5.177845,1,1,0,7.074761,0,0,0,0,0
"3289",9011,5.177845,1,1,0,39.06172,0,0,1,0,1
"3290",9016,5.177845,1,1,0,41.04366,0,1,0,0,0
"3292",9019,2.298786,0,1,0,45.40893,0,0,1,0,0
"3293",9020,17.78949,0,1,0,50.80281,0,0,0,0,0
"3295",9031,1.428591,0,1,0,0.0501756,0,0,0,0,0
"3296",9032,1.428591,0,1,0,33.16608,0,0,0,0,1
"3298",9034,1.462864,0,1,0,59.38284,0,0,0,0,1
"3300",9042,1.462864,0,1,0,4.014049,0,0,0,0,0
"3302",9056,0.5224515,0,1,0,71.17411,0,0,0,0,1
"3304",9058,1.558995,0,1,0,19.66884,0,0,0,0,0
"3306",9062,5.599632,1,1,0,81.8866,1,1,0,0,1
"3307",9066,2.141115,0,1,0,11.21425,0,0,0,0,0
"3308",9067,5.138414,0,1,0,46.81385,0,0,1,0,1
"3309",9068,5.138414,0,1,0,2.483693,0,0,0,1,0
"3310",9069,1.954446,0,1,0,11.13899,0,0,0,1,0
"3313",9077,2.846281,0,1,0,18.56498,0,0,0,0,0
"3315",9081,2.629412,0,1,0,3.336679,0,0,1,0,0
"3316",9084,2.92482,1,0,0,55.74511,0,0,1,1,0
"3317",9090,3.59934,0,1,0,4.741596,0,0,0,0,0
"3318",9092,5.433539,1,1,0,50.12544,0,0,1,0,0
"3320",9099,2.032336,0,1,0,57.30055,1,1,0,0,1
"3322",9102,1.253883,0,1,0,28.14852,0,0,0,0,1
"3325",9110,2.462706,0,1,0,7.476167,0,0,0,0,0
"3327",9113,1.462864,0,1,0,9.60863,0,0,1,0,1
"3329",9115,1.922621,0,1,0,43.15103,0,0,1,0,0
"3330",9116,2.170213,0,1,0,30.70748,0,0,0,0,0
"3331",9124,1.375703,0,0,0,23.48219,0,0,1,0,0
"3332",9126,0.0852475,0,0,0,80.63221,0,0,1,0,1
"3333",9144,4.357096,0,0,1,65.0276,1,1,1,0,0
"3334",9155,1.083591,0,1,0,79.10185,1,0,0,0,1
"3335",9156,2.371901,0,1,0,22.93026,0,0,1,0,0
"3336",9157,2.925728,0,1,0,14.75163,0,0,1,0,0
"3338",9162,4.769656,0,0,0,48.21877,0,0,0,0,0
"3341",9167,1.739807,0,0,0,52.4586,0,0,1,0,0
"3343",9174,3.557851,0,0,1,44.20472,0,1,1,0,1
"3344",9175,2.29434,0,0,0,86.67838,0,0,0,0,0
"3346",9181,1.671845,0,1,0,0.903161,0,0,0,0,0
"3347",9183,1.660331,0,1,0,70.09534,0,0,1,0,0
"3348",9188,0.8723851,0,1,0,35.34872,0,0,1,0,0
"3349",9189,0.7577558,0,1,0,56.27195,0,0,0,0,0
"3350",9190,5.433539,1,1,0,23.23131,0,0,0,0,0
"3351",9191,4.284602,0,1,0,23.83342,0,0,0,0,0
"3352",9192,4.167656,0,1,0,13.47215,0,0,1,0,0
"3354",9199,7.577558,0,1,0,71.97692,0,0,1,0,1
"3355",9204,1.266595,0,1,0,37.40592,0,0,0,0,0
"3356",9205,0.9613106,0,1,0,2.257903,0,0,1,0,0
"3358",9209,1.660331,0,0,0,84.74661,0,0,0,0,0
"3359",9210,3.068911,0,0,0,62.71952,0,0,0,0,0
"3363",9219,1.044903,0,1,0,42.19769,0,0,1,0,0
"3364",9222,4.167656,0,0,1,16.4576,0,0,1,0,0
"3365",9223,4.167656,0,0,1,55.82037,0,0,1,0,0
"3366",9224,1.800984,0,1,0,5.318615,0,0,0,0,0
"3367",9225,2.298786,0,1,0,16.08128,0,0,1,0,0
"3370",9230,1.295058,0,1,0,89.9147,0,0,0,0,0
"3371",9236,1.880825,0,0,0,82.48871,0,0,1,0,0
"3372",9237,3.343689,0,1,0,70.12042,1,1,0,0,1
"3373",9240,5.433539,1,0,0,33.79328,0,0,1,0,0
"3377",9248,0.5569223,0,0,0,35.75013,0,0,1,0,0
"3378",9251,1.714422,0,0,0,65.07777,0,0,0,0,1
"3379",9261,1.660331,0,0,1,21.52534,1,0,1,0,1
"3380",9265,1.30075,0,0,1,70.44656,0,0,0,0,0
"3381",9269,2.716748,0,0,1,40.61716,0,0,0,0,0
"3382",9270,4.08885,0,0,1,47.64175,0,0,0,0,1
"3383",9281,5.177845,1,1,0,22.45359,0,0,1,0,0
"3384",9288,5.433539,1,1,0,29.55344,0,0,0,0,0
"3385",9292,5.433539,1,0,1,2.86001,0,0,0,0,0
"3387",9298,5.433539,1,1,0,97.29051,0,0,1,0,1
"3388",9303,5.433539,1,1,0,23.18114,0,0,0,0,1
"3389",9304,1.18595,0,1,0,81.81134,0,0,0,0,0
"3390",9305,5.433539,1,1,0,66.35725,0,0,1,0,1
"3391",9306,3.320661,0,1,0,63.84847,1,0,0,0,1
"3395",9315,5.177845,1,1,0,27.32062,0,1,1,0,0
"3396",9318,5.433539,1,1,0,37.83241,0,0,0,0,1
"3397",9322,4.743802,0,1,0,30.858,1,0,1,0,1
"3398",9323,4.743802,0,1,0,54.39037,0,0,1,0,1
"3400",9334,2.925728,0,0,1,80.88309,0,0,0,0,1
"3401",9335,1.460147,0,1,0,57.37581,0,0,0,1,0
"3402",9339,7.577558,0,1,0,26.59308,0,0,0,0,0
"3404",9342,1.044903,0,1,0,19.69393,0,0,1,0,1
"3405",9353,1.671845,0,0,0,80.78274,0,1,1,0,1
"3406",9354,2.371901,0,0,1,1.680883,0,0,1,0,0
"3407",9358,2.545383,0,0,1,5.168088,1,0,0,0,1
"3408",9359,2.846281,0,0,1,65.35374,1,0,1,0,1
"3409",9360,5.433539,1,0,1,73.13096,1,0,1,0,1
"3410",9365,3.031023,0,0,1,16.28199,0,0,1,0,1
"3411",9367,2.419339,0,1,0,49.02158,0,1,0,0,1
"3413",9375,1.660331,0,0,1,68.96638,0,0,0,0,1
"3414",9377,5.599632,1,0,0,96.13648,0,0,0,0,0
"3417",9380,3.788779,0,0,1,52.28299,0,0,1,0,1
"3418",9387,5.177845,1,0,1,22.25288,0,0,0,0,0
"3419",9389,5.114851,0,0,1,95.18314,0,0,0,0,1
"3420",9394,1.079802,0,1,0,1.83141,0,0,1,1,1
"3421",9407,0.731432,0,0,0,25.61465,0,1,0,0,0
"3422",9410,1.577314,0,0,0,23.98394,0,0,0,0,0
"3423",9411,1.577314,0,0,0,66.55795,0,0,0,0,0
"3424",9414,0.8155347,0,1,0,17.51129,0,0,0,0,1
"3425",9423,10.60858,0,1,0,22.35324,0,0,1,0,1
"3427",9478,1.420792,0,0,0,80.58203,0,0,0,0,0
"3428",9479,1.671845,0,0,0,85.22328,0,0,1,0,0
"3429",9485,6.404132,0,0,1,46.93929,0,0,1,0,0
"3431",9492,2.25699,0,0,0,39.21224,0,0,1,0,0
"3432",9493,2.477104,0,0,0,77.69694,0,0,0,0,0
"3435",9497,3.199813,0,0,0,2.308078,0,0,1,1,0
"3436",9508,4.735973,0,0,0,30.40642,0,0,0,0,0
"3437",9513,1.89439,0,1,0,54.71651,0,0,0,0,1
"3439",9527,2.48765,0,0,0,90.71751,0,0,1,0,1
"3442",9534,1.067355,0,1,0,37.80732,0,0,1,0,1
"3444",9540,1.802644,0,0,1,57.15002,0,0,0,0,0
"3446",9549,2.58827,1,0,0,73.25639,0,0,0,1,0
"3447",9558,1.897521,0,1,0,3.035625,0,0,1,0,0
"3448",9559,5.177845,1,1,0,0.4264928,0,1,1,0,0
"3450",9568,4.388592,0,1,0,33.71801,0,0,1,0,0
"3452",9572,3.409901,0,1,0,66.18163,0,0,0,1,1
"3454",9578,6.269418,0,0,1,56.34721,0,0,1,0,0
"3455",9579,3.788779,0,0,1,33.69292,0,0,1,0,0
"3457",9599,0.9767752,0,0,0,95.43402,0,1,0,1,1
"3458",9609,1.18595,0,1,0,35.67486,0,0,1,0,0
"3459",9610,0.5488046,0,0,0,85.87556,0,0,1,0,0
"3461",9636,8.524753,0,1,0,78.77572,0,1,0,0,1
"3462",9639,7.31432,0,0,1,11.18916,0,1,0,0,0
"3463",9640,4.269422,0,1,0,39.46312,1,0,1,0,0
"3464",9646,5.015534,0,0,1,46.83894,0,0,0,0,0
"3465",9649,0.8301653,0,0,0,25.08781,0,0,0,0,0
"3466",9651,6.415704,0,0,1,70.22077,0,0,0,0,0
"3467",9653,4.806553,0,0,1,39.33768,1,1,1,0,0
"3468",9654,3.220462,0,0,0,29.25238,1,0,1,0,1
"3469",9658,1.755437,0,0,0,91.64576,0,0,1,0,1
"3470",9662,2.716748,0,0,1,58.2288,0,0,1,0,1
"3472",9670,1.423141,0,1,0,68.28901,0,0,0,1,1
"3475",9677,3.76165,0,1,0,55.29353,0,0,0,0,1
"3476",9678,5.177845,1,1,0,6.949323,0,0,0,0,0
"3477",9679,5.177845,1,1,0,41.21927,0,0,0,0,1
"3478",9680,5.177845,1,1,0,5.970898,0,0,1,0,0
"3479",9681,1.660331,0,1,0,4.540893,0,0,0,0,0
"3480",9684,6.164092,0,1,0,15.40391,0,1,1,0,1
"3482",9686,1.183993,0,1,0,18.76568,0,0,1,0,0
"3483",9689,0.9454281,0,1,0,7.752132,0,0,1,0,0
"3484",9731,2.58827,1,0,0,6.347215,0,0,1,1,0
"3485",9732,5.177845,1,0,0,75.28851,0,0,1,0,0
"3486",9757,3.249648,0,1,0,11.26443,1,0,1,0,0
"3487",9758,1.610231,0,1,0,17.2855,0,0,1,0,0
"3489",9760,2.609091,0,1,0,4.591069,0,0,0,0,0
"3490",9761,1.515512,0,1,0,60.03512,1,0,0,0,0
"3492",9763,0.9093069,0,0,1,49.34772,0,0,1,0,0
"3493",9766,7.878568,0,1,0,17.93778,0,0,1,0,1
"3494",9771,7.021748,0,0,1,33.89363,0,0,0,0,0
"3495",9777,10.19917,0,0,1,85.42398,0,0,0,0,1
"3496",9779,5.177845,1,0,1,24.03412,0,0,0,0,0
"3498",9783,4.925413,0,0,1,85.90065,0,0,0,0,0
"3501",9789,6.554587,0,0,1,62.66934,0,0,1,0,0
"3503",9810,17.78949,0,0,1,33.96889,0,0,0,0,0
"3504",9813,2.841584,0,0,1,17.16006,0,0,1,1,1
"3506",9820,3.58157,0,0,1,69.06673,0,1,1,0,1
"3507",9821,2.746865,0,0,1,47.56648,0,1,0,0,0
"3509",9824,3.439256,0,1,0,25.21325,0,0,1,0,1
"3510",9825,2.082529,0,1,0,10.16056,0,0,0,0,0
"3512",9829,2.507767,0,0,1,81.00853,0,0,0,0,0
"3514",9832,5.929752,0,0,1,50.77772,0,0,1,0,0
"3516",9839,2.893719,0,0,1,29.77923,0,0,1,0,1
"3517",9840,1.462864,0,0,1,35.3989,0,0,1,0,1
"3518",9842,1.326073,0,0,0,92.95033,1,0,0,0,1
"3519",9844,1.253883,0,0,1,21.87657,0,0,1,0,1
"3520",9845,4.101974,1,0,1,16.35725,0,0,1,1,0
"3523",9860,2.134711,0,0,1,41.31962,0,0,0,0,0
"3524",9863,5.177845,1,0,1,62.69443,0,0,1,0,1
"3525",9867,7.577558,0,0,1,31.13397,0,1,1,0,0
"3526",9868,1.897521,0,0,1,70.52183,0,0,0,0,0
"3529",9877,5.433539,1,1,0,9.458103,0,0,1,0,1
"3530",9878,4.506612,0,0,1,68.26392,0,0,0,0,0
"3531",9879,2.841584,0,1,0,42.14752,0,1,0,0,1
"3532",9892,7.19868,0,0,1,29.12695,0,0,1,0,0
"3533",9897,8.150243,0,0,1,75.9408,0,1,1,0,1
"3534",9898,8.150243,0,0,1,79.50327,0,1,1,0,1
"3535",9902,5.599632,1,0,1,33.91872,0,0,0,0,0
"3538",9921,1.067355,0,0,0,97.66684,0,0,1,1,1
"3539",9925,7.577558,0,0,1,30.4566,0,0,1,0,0
"3540",9928,9.404126,0,1,0,25.89062,1,0,0,0,1
"3541",9929,9.404126,0,1,0,43.02559,1,1,0,0,1
"3542",9930,3.55267,0,0,1,15.37883,0,0,1,0,0
"3543",9933,4.179612,0,0,1,82.53889,0,0,0,0,0
"3545",9935,1.044903,0,0,1,91.54541,0,0,1,0,0
"3547",9950,1.044903,0,1,0,12.94531,1,1,0,0,0
"3548",9951,0,0,1,0,15.00251,1,1,1,0,1
"3551",9959,3.76165,0,1,0,41.19418,1,0,1,0,1
"3552",9961,2.507767,0,0,1,60.16056,0,0,0,0,0
"3553",9972,1.897521,0,0,1,5.293527,0,0,1,0,0
"3558",9997,5.433539,1,1,0,4.390367,0,0,1,0,0
"3559",9998,0.7115703,0,1,0,1.856498,0,0,0,0,0
"3562",10003,1.89439,0,0,1,24.38535,1,1,0,0,0
"3565",10011,5.929752,0,0,1,48.04315,0,0,1,0,0
"3566",10014,2.134711,0,0,0,97.24034,0,0,0,0,0
"3567",10021,5.177845,1,0,0,35.12293,0,0,0,0,0
"3568",10030,1.18595,0,0,1,23.4571,0,0,0,0,0
"3571",10044,1.18595,0,0,0,31.86151,0,0,1,0,0
"3572",10047,5.177845,1,1,0,36.92925,0,0,1,0,0
"3575",10054,3.409901,0,0,1,43.57752,0,0,1,0,1
"3576",10058,5.433539,1,0,1,39.28751,0,0,0,0,1
"3577",10068,6.630363,0,0,1,64.35022,0,0,0,0,0
"3578",10069,4.735973,0,0,1,32.28801,0,0,0,0,0
"3580",10075,3.656172,0,0,1,1.806322,0,0,0,0,0
"3581",10077,0.2462706,0,0,1,39.61365,0,0,1,0,0
"3583",10084,2.182149,0,1,0,23.88359,0,0,0,0,1
"3584",10085,3.970631,0,1,0,8.078274,0,0,0,0,0
"3587",10096,5.599632,1,0,0,86.95434,0,0,1,0,1
"3588",10102,0.7590082,0,0,0,54.81686,0,0,1,0,0
"3591",10115,0.819134,0,1,0,12.21776,0,0,0,0,0
"3592",10116,0.7011339,0,1,0,10.06021,0,0,1,0,0
"3593",10121,5.599632,1,0,0,71.42499,1,0,0,0,0
"3595",10132,0.6269417,0,1,0,42.34822,0,0,1,0,0
"3597",10138,2.609091,0,1,0,8.730556,0,0,1,0,1
"3598",10139,2.507767,0,1,0,25.63974,0,0,0,0,0
"3599",10145,1.423141,0,0,0,69.66884,1,0,1,0,1
"3600",10153,2.134711,0,1,0,80.18063,0,0,1,0,1
"3602",10155,2.089806,0,1,0,17.41094,0,0,0,0,0
"3603",10156,2.134711,0,1,0,26.76869,0,0,1,0,0
"3604",10158,1.18595,0,1,0,7.400903,0,1,0,0,1
"3606",10161,5.177845,1,1,0,72.2278,0,0,0,0,1
"3608",10168,2.846281,0,1,0,19.76919,0,0,1,0,0
"3609",10170,1.89439,0,1,0,31.4852,0,0,0,0,0
"3610",10171,2.993135,0,1,0,72.25288,0,0,0,0,1
"3612",10175,5.599632,1,1,0,75.48921,0,0,1,0,0
"3613",10178,4.743802,0,1,0,14.65128,0,0,0,0,0
"3614",10179,2.925728,0,1,0,0.652283,0,0,0,0,0
"3616",10186,1.003107,0,1,0,84.44556,0,0,0,1,1
"3620",10196,4.388592,0,1,0,53.13597,0,0,1,0,1
"3622",10202,5.599632,1,1,0,61.28951,0,0,0,0,0
"3623",10210,5.177845,1,0,0,56.9995,0,0,1,0,0
"3624",10211,3.320661,0,0,1,74.0843,0,0,1,0,0
"3626",10218,3.452335,0,0,0,48.49473,0,0,1,1,1
"3627",10219,2.58827,1,0,0,76.01606,0,0,1,1,1
"3628",10225,1.309023,0,0,0,39.63874,0,0,1,1,0
"3629",10232,7.115702,0,1,0,67.23532,0,0,0,0,1
"3630",10235,6.062046,0,1,0,87.35574,0,0,0,0,0
"3631",10237,8.777184,0,1,0,25.06272,0,0,1,0,0
"3633",10252,3.795041,0,0,0,80.15555,0,0,1,0,0
"3636",10291,2.625813,0,0,0,37.98294,0,0,1,0,0
"3637",10294,5.177845,1,0,0,19.49323,0,0,0,0,0
"3638",10297,3.856598,0,0,0,85.12293,0,0,1,1,0
"3639",10300,0.7068264,0,0,0,55.79528,0,0,1,0,1
"3640",10302,1.780349,0,0,0,45.55946,0,0,1,0,0
"3641",10304,2.507767,0,0,1,47.03964,0,0,1,0,1
"3642",10306,5.177845,1,0,1,68.48972,0,0,1,0,0
"3644",10308,1.567354,0,0,1,41.5705,0,0,1,0,1
"3646",10311,3.320661,0,0,1,23.2564,0,1,0,0,0
"3648",10313,0,0,1,0,38.93628,0,1,1,0,1
"3649",10317,0.7303082,0,1,0,21.17411,0,0,1,0,0
"3650",10321,0.3510874,0,1,0,3.487205,0,0,1,0,1
"3651",10329,0.8536119,0,1,0,26.41746,0,0,1,0,1
"3652",10332,1.136634,0,1,0,3.43703,0,0,1,0,0
"3653",10335,0.9951655,0,1,0,12.44355,0,0,1,0,1
"3657",10341,1.299023,0,1,0,74.18465,0,0,0,0,1
"3658",10342,2.134711,0,0,0,85.34872,1,0,1,0,1
"3661",10356,1.660331,0,0,0,90.19067,0,0,0,0,0
"3662",10362,4.032231,0,1,0,62.99548,0,1,1,0,1
"3663",10363,5.177845,1,1,0,63.64777,1,1,0,0,1
"3665",10365,1.922621,0,0,0,98.49474,0,0,1,0,1
"3666",10366,2.507767,0,0,0,74.81184,1,1,1,0,0
"3668",10369,1.558995,0,1,0,20.52183,1,0,1,0,1
"3669",10370,5.599632,1,0,1,41.7712,0,0,0,0,0
"3672",10379,3.202066,0,1,0,51.68088,0,0,1,0,1
"3673",10382,5.177845,1,0,1,85.8003,0,0,0,0,1
"3675",10401,6.269418,0,0,1,58.68038,0,1,1,0,1
"3676",10402,6.062046,0,0,1,75.3136,1,0,1,0,0
"3680",10422,0.8200399,0,1,0,26.44255,0,0,1,0,0
"3681",10426,10.4838,0,1,0,47.13999,1,0,0,0,1
